"","uID","uLoc","rep","year","height","X","Y","year_num","gapID_num","height_mod"
"3142","5212:1111","5212:1111",1,2004,36,-8.13,-4.59,3,NA,11.1751648765781
"3143","5212:1111","5212:1111",0,2003,18,-8.13,-4.59,2,NA,-6.8248351234219
"3145","5212:1112","5212:1112",1,2005,30.9,-8.33,-4.79,4,NA,6.0751648765781
"3146","5212:1112","5212:1112",0,2004,22,-8.33,-4.79,3,NA,-2.8248351234219
"3147","5212:1112","5212:1112",1,2003,32,-8.33,-4.79,2,NA,7.1751648765781
"3149","5212:1113","5212:1113",1,2004,38,-7.49,-5.36,3,NA,13.1751648765781
"3150","5212:1113","5212:1113",1,2003,24,-7.49,-5.36,2,NA,-0.824835123421895
"3151","5212:1114","5212:1114",1,2007,34.9,-7.45,-5.48,6,NA,10.0751648765781
"3152","5212:1114","5212:1114",1,2006,25.7,-7.45,-5.48,5,NA,0.875164876578104
"3153","5212:1114","5212:1114",1,2005,56.6,-7.45,-5.48,4,NA,31.7751648765781
"3154","5212:1114","5212:1114",1,2004,31,-7.45,-5.48,3,NA,6.1751648765781
"3155","5212:1114","5212:1114",1,2003,38,-7.45,-5.48,2,NA,13.1751648765781
"3157","5212:1115","5212:1115",1,2005,54.1,-7.77,-6.69,4,NA,29.2751648765781
"3158","5212:1115","5212:1115",1,2004,39,-7.77,-6.69,3,NA,14.1751648765781
"3159","5212:1115","5212:1115",1,2003,43,-7.77,-6.69,2,NA,18.1751648765781
"3160","5212:1116","5212:1116",1,2007,27.4,-7.66,-6.75,6,NA,2.5751648765781
"3161","5212:1116","5212:1116",1,2006,36.3,-7.66,-6.75,5,NA,11.4751648765781
"3162","5212:1116","5212:1116",1,2005,48.2,-7.66,-6.75,4,NA,23.3751648765781
"3163","5212:1116","5212:1116",1,2004,40,-7.66,-6.75,3,NA,15.1751648765781
"3164","5212:1116","5212:1116",1,2003,28,-7.66,-6.75,2,NA,3.1751648765781
"3165","5212:1117","5212:1117",1,2007,44.2,-7.51,-7.38,6,NA,19.3751648765781
"3166","5212:1117","5212:1117",1,2006,37.9,-7.51,-7.38,5,NA,13.0751648765781
"3167","5212:1117","5212:1117",1,2005,46.2,-7.51,-7.38,4,NA,21.3751648765781
"3168","5212:1117","5212:1117",0,2004,21,-7.51,-7.38,3,NA,-3.8248351234219
"3169","5212:1117","5212:1117",0,2003,2,-7.51,-7.38,2,NA,-22.8248351234219
"3170","5212:1118","5212:1118",0,2007,19.3,-7.38,-7.3,6,NA,-5.52483512342189
"3171","5212:1118","5212:1118",0,2006,29,-7.38,-7.3,5,NA,4.1751648765781
"3172","5212:1118","5212:1118",1,2005,43.9,-7.38,-7.3,4,NA,19.0751648765781
"3173","5212:1118","5212:1118",0,2004,7,-7.38,-7.3,3,NA,-17.8248351234219
"3174","5212:1118","5212:1118",0,2003,2,-7.38,-7.3,2,NA,-22.8248351234219
"3176","5212:1119.835","5212:1119",0,2006,37.2,-7.42,-7.47,5,NA,12.3751648765781
"3177","5212:1119.835","5212:1119",1,2005,38.9,-7.42,-7.47,4,NA,14.0751648765781
"3178","5212:1119.835","5212:1119",0,2004,13,-7.42,-7.47,3,NA,-11.8248351234219
"3179","5212:1119.835","5212:1119",0,2003,2,-7.42,-7.47,2,NA,-22.8248351234219
"3181","5212:1119.836","5212:1119",0,2003,1,-7.42,-7.47,2,NA,-23.8248351234219
"3183","5212:1119.837","5212:1119",0,2003,3,-7.42,-7.47,2,NA,-21.8248351234219
"3185","5212:1120","5212:1120",0,2004,31,-7.39,-7.51,3,NA,6.1751648765781
"3186","5212:1120","5212:1120",0,2003,18,-7.39,-7.51,2,NA,-6.8248351234219
"3188","5212:1121","5212:1121",1,2006,32.2,-7.34,-7.52,5,NA,7.37516487657811
"3189","5212:1121","5212:1121",1,2005,36,-7.34,-7.52,4,NA,11.1751648765781
"3190","5212:1121","5212:1121",1,2004,35,-7.34,-7.52,3,NA,10.1751648765781
"3191","5212:1121","5212:1121",1,2003,25,-7.34,-7.52,2,NA,0.175164876578105
"3193","5212:1122","5212:1122",1,2006,47,-7.25,-7.57,5,NA,22.1751648765781
"3194","5212:1122","5212:1122",1,2005,53.5,-7.25,-7.57,4,NA,28.6751648765781
"3195","5212:1122","5212:1122",1,2004,34,-7.25,-7.57,3,NA,9.1751648765781
"3196","5212:1122","5212:1122",1,2003,32,-7.25,-7.57,2,NA,7.1751648765781
"3197","5212:1123","5212:1123",0,2007,25.3,-7.22,-7.41,6,NA,0.475164876578106
"3198","5212:1123","5212:1123",0,2006,24.2,-7.22,-7.41,5,NA,-0.624835123421896
"3199","5212:1123","5212:1123",1,2005,43.5,-7.22,-7.41,4,NA,18.6751648765781
"3200","5212:1123","5212:1123",0,2004,15,-7.22,-7.41,3,NA,-9.8248351234219
"3201","5212:1123","5212:1123",0,2003,3,-7.22,-7.41,2,NA,-21.8248351234219
"3202","5212:1124","5212:1124",0,2007,31,-7.29,-7.36,6,NA,6.1751648765781
"3203","5212:1124","5212:1124",0,2006,18.5,-7.29,-7.36,5,NA,-6.3248351234219
"3204","5212:1124","5212:1124",1,2005,35.2,-7.29,-7.36,4,NA,10.3751648765781
"3205","5212:1124","5212:1124",0,2004,20,-7.29,-7.36,3,NA,-4.8248351234219
"3206","5212:1124","5212:1124",0,2003,2,-7.29,-7.36,2,NA,-22.8248351234219
"3207","5212:1125","5212:1125",0,2007,33,-7.21,-7.34,6,NA,8.1751648765781
"3208","5212:1125","5212:1125",0,2006,30.1,-7.21,-7.34,5,NA,5.27516487657811
"3209","5212:1125","5212:1125",1,2005,50.3,-7.21,-7.34,4,NA,25.4751648765781
"3210","5212:1125","5212:1125",0,2004,22,-7.21,-7.34,3,NA,-2.8248351234219
"3211","5212:1125","5212:1125",0,2003,7,-7.21,-7.34,2,NA,-17.8248351234219
"3213","5212:1126","5212:1126",1,2006,32,-7.13,-7.29,5,NA,7.1751648765781
"3214","5212:1126","5212:1126",1,2005,45.6,-7.13,-7.29,4,NA,20.7751648765781
"3215","5212:1126","5212:1126",0,2004,24,-7.13,-7.29,3,NA,-0.824835123421895
"3216","5212:1126","5212:1126",0,2003,3,-7.13,-7.29,2,NA,-21.8248351234219
"3217","5212:1127","5212:1127",0,2007,14,-7.13,-7.36,6,NA,-10.8248351234219
"3218","5212:1127","5212:1127",0,2006,23.2,-7.13,-7.36,5,NA,-1.6248351234219
"3219","5212:1127","5212:1127",1,2005,38.3,-7.13,-7.36,4,NA,13.4751648765781
"3220","5212:1127","5212:1127",0,2004,13,-7.13,-7.36,3,NA,-11.8248351234219
"3221","5212:1127","5212:1127",0,2003,2,-7.13,-7.36,2,NA,-22.8248351234219
"3222","5212:1128","5212:1128",1,2007,32.6,-7.06,-7.44,6,NA,7.77516487657811
"3223","5212:1128","5212:1128",0,2006,25.2,-7.06,-7.44,5,NA,0.375164876578104
"3224","5212:1128","5212:1128",1,2005,42.6,-7.06,-7.44,4,NA,17.7751648765781
"3225","5212:1128","5212:1128",0,2004,8,-7.06,-7.44,3,NA,-16.8248351234219
"3226","5212:1128","5212:1128",0,2003,1,-7.06,-7.44,2,NA,-23.8248351234219
"3227","5212:1129","5212:1129",0,2007,26.7,-7.29,-9.65,6,NA,1.8751648765781
"3228","5212:1129","5212:1129",1,2006,55.7,-7.29,-9.65,5,NA,30.8751648765781
"3229","5212:1129","5212:1129",1,2005,57.2,-7.29,-9.65,4,NA,32.3751648765781
"3230","5212:1129","5212:1129",1,2004,39,-7.29,-9.65,3,NA,14.1751648765781
"3231","5212:1129","5212:1129",0,2003,3,-7.29,-9.65,2,NA,-21.8248351234219
"3233","5212:1130.848","5212:1130",0,2003,3,-6.7,-10.25,2,NA,-21.8248351234219
"3235","5212:1130.849","5212:1130",0,2003,1,-6.7,-10.25,2,NA,-23.8248351234219
"3237","5212:1130.850","5212:1130",0,2003,4,-6.7,-10.25,2,NA,-20.8248351234219
"3239","5212:1130.851","5212:1130",0,2004,20,-6.7,-10.25,3,NA,-4.8248351234219
"3240","5212:1130.851","5212:1130",0,2003,2,-6.7,-10.25,2,NA,-22.8248351234219
"3242","5212:1131","5212:1131",1,2004,54,-6.7,-9.83,3,NA,29.1751648765781
"3243","5212:1131","5212:1131",1,2003,34,-6.7,-9.83,2,NA,9.1751648765781
"3245","5212:1132","5212:1132",1,2004,47,-6.72,-10.38,3,NA,22.1751648765781
"3246","5212:1132","5212:1132",0,2003,21,-6.72,-10.38,2,NA,-3.8248351234219
"3248","5212:1133","5212:1133",1,2004,45,-7.05,-10.72,3,NA,20.1751648765781
"3249","5212:1133","5212:1133",0,2003,14,-7.05,-10.72,2,NA,-10.8248351234219
"3251","5212:1134","5212:1134",1,2004,46,-7.15,-10.85,3,NA,21.1751648765781
"3252","5212:1134","5212:1134",0,2003,14,-7.15,-10.85,2,NA,-10.8248351234219
"3253","5212:1135","5212:1135",1,2007,48.2,-6.45,-10.7,6,NA,23.3751648765781
"3254","5212:1135","5212:1135",1,2006,50.4,-6.45,-10.7,5,NA,25.5751648765781
"3255","5212:1135","5212:1135",1,2005,45.9,-6.45,-10.7,4,NA,21.0751648765781
"3256","5212:1135","5212:1135",1,2004,48,-6.45,-10.7,3,NA,23.1751648765781
"3257","5212:1135","5212:1135",1,2003,38,-6.45,-10.7,2,NA,13.1751648765781
"3258","5212:1136","5212:1136",0,2007,18,-6.87,-11.37,6,NA,-6.8248351234219
"3259","5212:1136","5212:1136",1,2006,28.2,-6.87,-11.37,5,NA,3.3751648765781
"3260","5212:1136","5212:1136",1,2005,45.2,-6.87,-11.37,4,NA,20.3751648765781
"3261","5212:1136","5212:1136",1,2004,31,-6.87,-11.37,3,NA,6.1751648765781
"3262","5212:1136","5212:1136",0,2003,24,-6.87,-11.37,2,NA,-0.824835123421895
"3264","5212:1137","5212:1137",0,2004,31,-6.76,-11.37,3,NA,6.1751648765781
"3265","5212:1137","5212:1137",0,2003,18,-6.76,-11.37,2,NA,-6.8248351234219
"3266","5212:1138","5212:1138",1,2007,25.3,-6.9,-11.4,6,NA,0.475164876578106
"3267","5212:1138","5212:1138",1,2006,25.2,-6.9,-11.4,5,NA,0.375164876578104
"3268","5212:1138","5212:1138",1,2005,26.2,-6.9,-11.4,4,NA,1.3751648765781
"3269","5212:1138","5212:1138",0,2004,21,-6.9,-11.4,3,NA,-3.8248351234219
"3270","5212:1138","5212:1138",0,2003,15,-6.9,-11.4,2,NA,-9.8248351234219
"3271","5212:1139","5212:1139",0,2007,19.2,-6.77,-11.5,6,NA,-5.6248351234219
"3272","5212:1139","5212:1139",1,2006,34,-6.77,-11.5,5,NA,9.1751648765781
"3273","5212:1139","5212:1139",1,2005,38.7,-6.77,-11.5,4,NA,13.8751648765781
"3275","5212:1139","5212:1139",1,2003,40,-6.77,-11.5,2,NA,15.1751648765781
"3277","5212:1140","5212:1140",0,2004,25,-6.88,-11.53,3,NA,0.175164876578105
"3278","5212:1140","5212:1140",1,2003,32,-6.88,-11.53,2,NA,7.1751648765781
"3280","5212:1141","5212:1141",1,2006,38.7,-6.69,-11.69,5,NA,13.8751648765781
"3281","5212:1141","5212:1141",1,2005,33,-6.69,-11.69,4,NA,8.1751648765781
"3282","5212:1141","5212:1141",0,2004,7,-6.69,-11.69,3,NA,-17.8248351234219
"3283","5212:1141","5212:1141",0,2003,4,-6.69,-11.69,2,NA,-20.8248351234219
"3285","5212:1142.863","5212:1142",0,2003,2,-6.66,-11.53,2,NA,-22.8248351234219
"3287","5212:1142.864","5212:1142",0,2003,2,-6.66,-11.53,2,NA,-22.8248351234219
"3289","5212:1142.865","5212:1142",1,2006,38.8,-6.66,-11.53,5,NA,13.9751648765781
"3290","5212:1142.865","5212:1142",1,2005,49.2,-6.66,-11.53,4,NA,24.3751648765781
"3291","5212:1142.865","5212:1142",0,2004,15,-6.66,-11.53,3,NA,-9.8248351234219
"3292","5212:1142.865","5212:1142",0,2003,2,-6.66,-11.53,2,NA,-22.8248351234219
"3294","5212:1143","5212:1143",0,2003,2,-6.52,-11.53,2,NA,-22.8248351234219
"3296","5212:1144","5212:1144",1,2004,41,-6.47,-11.68,3,NA,16.1751648765781
"3297","5212:1144","5212:1144",0,2003,18,-6.47,-11.68,2,NA,-6.8248351234219
"3299","5212:1145","5212:1145",1,2004,32,-6.58,-10.38,3,NA,7.1751648765781
"3300","5212:1145","5212:1145",0,2003,8,-6.58,-10.38,2,NA,-16.8248351234219
"3302","5213:1146","5213:1146",1,2004,38,-11.28,-13.99,3,NA,13.1751648765781
"3303","5213:1146","5213:1146",1,2003,24,-11.28,-13.99,2,NA,-0.824835123421895
"3305","5213:1147","5213:1147",1,2005,43.8,-12.42,-12.51,4,NA,18.9751648765781
"3306","5213:1147","5213:1147",1,2004,40,-12.42,-12.51,3,NA,15.1751648765781
"3307","5213:1147","5213:1147",1,2003,36,-12.42,-12.51,2,NA,11.1751648765781
"3308","5216:1148","5216:1148",1,2007,39,-10.87,-26.63,6,NA,14.1751648765781
"3309","5216:1148","5216:1148",1,2006,44,-10.87,-26.63,5,NA,19.1751648765781
"3310","5216:1148","5216:1148",1,2005,43.7,-10.87,-26.63,4,NA,18.8751648765781
"3312","5216:1148","5216:1148",0,2003,20,-10.87,-26.63,2,NA,-4.8248351234219
"3313","5216:1149","5216:1149",1,2007,39.1,-10.8,-26.7,6,NA,14.2751648765781
"3314","5216:1149","5216:1149",1,2006,39.8,-10.8,-26.7,5,NA,14.9751648765781
"3315","5216:1149","5216:1149",1,2005,42.8,-10.8,-26.7,4,NA,17.9751648765781
"3317","5216:1149","5216:1149",0,2003,11,-10.8,-26.7,2,NA,-13.8248351234219
"3319","5216:1150","5216:1150",1,2005,48.3,-10.6,-26.96,4,NA,23.4751648765781
"3321","5216:1150","5216:1150",1,2003,33,-10.6,-26.96,2,NA,8.1751648765781
"3323","5216:1151","5216:1151",1,2006,28.4,-9.42,-28.83,5,NA,3.5751648765781
"3324","5216:1151","5216:1151",1,2005,20.7,-9.42,-28.83,4,NA,-4.1248351234219
"3326","5216:1151","5216:1151",1,2003,24,-9.42,-28.83,2,NA,-0.824835123421895
"3328","5220:1152","5220:1152",1,2004,43,24.14,-47.59,3,NA,18.1751648765781
"3329","5220:1152","5220:1152",1,2003,32,24.14,-47.59,2,NA,7.1751648765781
"3330","5196:1153","5196:1153",1,2007,50.8,43.47,-69,6,NA,25.9751648765781
"3331","5196:1153","5196:1153",1,2006,45.4,43.47,-69,5,NA,20.5751648765781
"3332","5196:1153","5196:1153",1,2005,46.5,43.47,-69,4,NA,21.6751648765781
"3333","5196:1153","5196:1153",1,2004,36,43.47,-69,3,NA,11.1751648765781
"3334","5196:1153","5196:1153",1,2003,29,43.47,-69,2,NA,4.1751648765781
"3335","5196:1154","5196:1154",1,2007,63.3,43.4,-68.31,6,NA,38.4751648765781
"3336","5196:1154","5196:1154",1,2006,47.2,43.4,-68.31,5,NA,22.3751648765781
"3337","5196:1154","5196:1154",1,2005,46.4,43.4,-68.31,4,NA,21.5751648765781
"3338","5196:1154","5196:1154",1,2004,35,43.4,-68.31,3,NA,10.1751648765781
"3339","5196:1154","5196:1154",1,2003,23,43.4,-68.31,2,NA,-1.8248351234219
"3341","5196:1155","5196:1155",1,2005,39.9,43.4,-69.02,4,NA,15.0751648765781
"3342","5196:1155","5196:1155",1,2004,50,43.4,-69.02,3,NA,25.1751648765781
"3343","5196:1155","5196:1155",1,2003,40,43.4,-69.02,2,NA,15.1751648765781
"3344","5192:1156","5192:1156",1,2007,27.7,56.11,-90.36,6,NA,2.8751648765781
"3345","5192:1156","5192:1156",1,2006,33,56.11,-90.36,5,NA,8.1751648765781
"3346","5192:1156","5192:1156",1,2005,41.6,56.11,-90.36,4,NA,16.7751648765781
"3347","5192:1156","5192:1156",1,2004,42,56.11,-90.36,3,NA,17.1751648765781
"3348","5192:1156","5192:1156",1,2003,25,56.11,-90.36,2,NA,0.175164876578105
"3350","5192:1157","5192:1157",1,2005,41.5,55.75,-89.68,4,NA,16.6751648765781
"3351","5192:1157","5192:1157",1,2004,34,55.75,-89.68,3,NA,9.1751648765781
"3352","5192:1157","5192:1157",1,2003,19,55.75,-89.68,2,NA,-5.8248351234219
"3353","5192:1158","5192:1158",0,2007,13,55.52,-89.64,6,NA,-11.8248351234219
"3354","5192:1158","5192:1158",1,2006,27.6,55.52,-89.64,5,NA,2.77516487657811
"3355","5192:1158","5192:1158",1,2005,34.9,55.52,-89.64,4,NA,10.0751648765781
"3356","5192:1158","5192:1158",1,2004,29,55.52,-89.64,3,NA,4.1751648765781
"3357","5192:1158","5192:1158",1,2003,17,55.52,-89.64,2,NA,-7.8248351234219
"3359","5192:1159","5192:1159",1,2005,36.7,55.51,-90.21,4,NA,11.8751648765781
"3360","5192:1159","5192:1159",1,2004,47,55.51,-90.21,3,NA,22.1751648765781
"3361","5192:1159","5192:1159",1,2003,18,55.51,-90.21,2,NA,-6.8248351234219
"3362","5192:1160","5192:1160",1,2007,26.1,55.94,-90.41,6,NA,1.27516487657811
"3363","5192:1160","5192:1160",1,2006,37.3,55.94,-90.41,5,NA,12.4751648765781
"3364","5192:1160","5192:1160",1,2005,36.9,55.94,-90.41,4,NA,12.0751648765781
"3365","5192:1160","5192:1160",0,2004,27,55.94,-90.41,3,NA,2.1751648765781
"3366","5192:1160","5192:1160",0,2003,16,55.94,-90.41,2,NA,-8.8248351234219
"3367","5192:1161","5192:1161",1,2007,27,55.85,-90.54,6,NA,2.1751648765781
"3368","5192:1161","5192:1161",1,2006,18.7,55.85,-90.54,5,NA,-6.1248351234219
"3369","5192:1161","5192:1161",1,2005,47,55.85,-90.54,4,NA,22.1751648765781
"3370","5192:1161","5192:1161",1,2004,47,55.85,-90.54,3,NA,22.1751648765781
"3371","5192:1161","5192:1161",0,2003,18,55.85,-90.54,2,NA,-6.8248351234219
"3372","5174:1162","5174:1162",1,2004,29,118.62,-106.17,3,NA,4.1751648765781
"3373","5174:1162","5174:1162",1,2003,28,118.62,-106.17,2,NA,3.1751648765781
"3375","5176:1163","5176:1163",1,2004,26,106.12,-98.39,3,NA,1.1751648765781
"3376","5176:1163","5176:1163",0,2003,11,106.12,-98.39,2,NA,-13.8248351234219
"3378","5176:1164","5176:1164",1,2005,28,106.21,-98.19,4,NA,3.1751648765781
"3379","5176:1164","5176:1164",0,2004,4,106.21,-98.19,3,NA,-20.8248351234219
"3380","5176:1164","5176:1164",0,2003,2,106.21,-98.19,2,NA,-22.8248351234219
"3382","5176:1165","5176:1165",1,2003,22,105.02,-99.19,2,NA,-2.8248351234219
"3384","5176:1166","5176:1166",1,2004,50,104.5,-100.6,3,NA,25.1751648765781
"3385","5176:1166","5176:1166",0,2003,32,104.5,-100.6,2,NA,7.1751648765781
"3387","5176:1167","5176:1167",1,2003,31,104.02,-99.18,2,NA,6.1751648765781
"3389","5176:1168","5176:1168",1,2004,51,103.76,-99.07,3,NA,26.1751648765781
"3390","5176:1168","5176:1168",1,2003,39,103.76,-99.07,2,NA,14.1751648765781
"3391","5176:1169","5176:1169",1,2004,32,104.18,-97.83,3,NA,7.1751648765781
"3392","5176:1169","5176:1169",0,2003,6,104.18,-97.83,2,NA,-18.8248351234219
"3399","5176:1171","5176:1171",1,2004,44,103.09,-97.63,3,NA,19.1751648765781
"3400","5176:1171","5176:1171",1,2003,32,103.09,-97.63,2,NA,7.1751648765781
"3402","5176:1172","5176:1172",0,2003,2,104.79,-99.44,2,NA,-22.8248351234219
"3404","5176:1173","5176:1173",0,2004,10,104.92,-99.51,3,NA,-14.8248351234219
"3405","5176:1173","5176:1173",0,2003,5,104.92,-99.51,2,NA,-19.8248351234219
"3407","5176:1174","5176:1174",1,2004,44,101.37,-97.69,3,NA,19.1751648765781
"3408","5176:1174","5176:1174",0,2003,14,101.37,-97.69,2,NA,-10.8248351234219
"3409","5176:1175","5176:1175",1,2007,37.7,99.82,-94.79,6,NA,12.8751648765781
"3410","5176:1175","5176:1175",1,2006,47.3,99.82,-94.79,5,NA,22.4751648765781
"3411","5176:1175","5176:1175",1,2005,43.6,99.82,-94.79,4,NA,18.7751648765781
"3412","5176:1175","5176:1175",1,2004,38,99.82,-94.79,3,NA,13.1751648765781
"3413","5176:1175","5176:1175",1,2003,33,99.82,-94.79,2,NA,8.1751648765781
"3415","5176:1176","5176:1176",1,2004,63,101.8,-95.64,3,NA,38.1751648765781
"3416","5176:1176","5176:1176",1,2003,39,101.8,-95.64,2,NA,14.1751648765781
"3418","5176:1177","5176:1177",0,2004,5,100.19,-97.26,3,NA,-19.8248351234219
"3419","5176:1177","5176:1177",0,2003,2,100.19,-97.26,2,NA,-22.8248351234219
"3421","5176:1178","5176:1178",0,2004,14,100.26,-97.42,3,NA,-10.8248351234219
"3422","5176:1178","5176:1178",0,2003,3,100.26,-97.42,2,NA,-21.8248351234219
"3424","5176:1179","5176:1179",0,2004,5,100.39,-97.09,3,NA,-19.8248351234219
"3425","5176:1179","5176:1179",0,2003,2,100.39,-97.09,2,NA,-22.8248351234219
"3426","5169:1180","5169:1180",1,2004,37,113.25,-109.33,3,NA,12.1751648765781
"3427","5169:1180","5169:1180",0,2003,15,113.25,-109.33,2,NA,-9.8248351234219
"3428","5169:1181","5169:1181",0,2004,25,112.71,-109.54,3,NA,0.175164876578105
"3429","5169:1181","5169:1181",0,2003,7,112.71,-109.54,2,NA,-17.8248351234219
"3430","5169:1182","5169:1182",1,2004,48,111.53,-109,3,NA,23.1751648765781
"3431","5169:1182","5169:1182",1,2003,25,111.53,-109,2,NA,0.175164876578105
"3432","5169:1183","5169:1183",1,2004,37,106.5,-112.39,3,NA,12.1751648765781
"3433","5169:1183","5169:1183",1,2003,21,106.5,-112.39,2,NA,-3.8248351234219
"3434","5169:1184","5169:1184",0,2004,21,106.14,-114.15,3,NA,-3.8248351234219
"3435","5169:1184","5169:1184",1,2003,20,106.14,-114.15,2,NA,-4.8248351234219
"3436","5169:1185","5169:1185",0,2004,5,105.38,-113.51,3,NA,-19.8248351234219
"3437","5169:1185","5169:1185",0,2003,1,105.38,-113.51,2,NA,-23.8248351234219
"3438","5169:1186","5169:1186",0,2004,5,104.82,-113.54,3,NA,-19.8248351234219
"3439","5169:1186","5169:1186",0,2003,6,104.82,-113.54,2,NA,-18.8248351234219
"3440","5169:1187","5169:1187",1,2004,22,103.9,-109.96,3,NA,-2.8248351234219
"3441","5169:1187","5169:1187",0,2003,19,103.9,-109.96,2,NA,-5.8248351234219
"3442","5169:1188","5169:1188",0,2004,6,104.99,-112.98,3,NA,-18.8248351234219
"3443","5169:1188","5169:1188",0,2003,1,104.99,-112.98,2,NA,-23.8248351234219
"3444","5169:1189","5169:1189",0,2004,3,105.06,-111.93,3,NA,-21.8248351234219
"3445","5169:1189","5169:1189",0,2003,2,105.06,-111.93,2,NA,-22.8248351234219
"3447","5169:1190","5169:1190",0,2003,1,105.12,-111.84,2,NA,-23.8248351234219
"3448","5169:1191","5169:1191",0,2004,15,106.21,-111.54,3,NA,-9.8248351234219
"3449","5169:1191","5169:1191",0,2003,2,106.21,-111.54,2,NA,-22.8248351234219
"3457","5197:1195","5197:1195",1,2007,54,38.56,-43.36,6,NA,29.1751648765781
"3458","5197:1195","5197:1195",1,2006,49.7,38.56,-43.36,5,NA,24.8751648765781
"3459","5197:1195","5197:1195",1,2005,52.7,38.56,-43.36,4,NA,27.8751648765781
"3460","5197:1195","5197:1195",1,2004,47,38.56,-43.36,3,NA,22.1751648765781
"3461","5197:1195","5197:1195",1,2003,26,38.56,-43.36,2,NA,1.1751648765781
"3462","5197:1196","5197:1196",1,2007,44.6,36.91,-44.16,6,NA,19.7751648765781
"3463","5197:1196","5197:1196",1,2006,45.8,36.91,-44.16,5,NA,20.9751648765781
"3464","5197:1196","5197:1196",1,2005,47.9,36.91,-44.16,4,NA,23.0751648765781
"3465","5197:1196","5197:1196",1,2004,30,36.91,-44.16,3,NA,5.1751648765781
"3466","5197:1196","5197:1196",0,2003,3,36.91,-44.16,2,NA,-21.8248351234219
"3468","5197:1197","5197:1197",1,2006,36.8,36.27,-44.27,5,NA,11.9751648765781
"3469","5197:1197","5197:1197",1,2005,23.9,36.27,-44.27,4,NA,-0.924835123421897
"3470","5197:1197","5197:1197",0,2004,4,36.27,-44.27,3,NA,-20.8248351234219
"3471","5197:1197","5197:1197",0,2003,1,36.27,-44.27,2,NA,-23.8248351234219
"3473","5197:1198","5197:1198",1,2004,49,35.85,-45.11,3,NA,24.1751648765781
"3474","5197:1198","5197:1198",1,2003,35,35.85,-45.11,2,NA,10.1751648765781
"3476","5197:1199","5197:1199",1,2005,37.2,35.37,-44.54,4,NA,12.3751648765781
"3477","5197:1199","5197:1199",1,2004,38,35.37,-44.54,3,NA,13.1751648765781
"3478","5197:1199","5197:1199",0,2003,5,35.37,-44.54,2,NA,-19.8248351234219
"3480","5197:1200","5197:1200",0,2003,3,34,-45.02,2,NA,-21.8248351234219
"3481","5197:1201","5197:1201",1,2007,50.4,34.37,-48.81,6,NA,25.5751648765781
"3482","5197:1201","5197:1201",0,2006,14.4,34.37,-48.81,5,NA,-10.4248351234219
"3483","5197:1201","5197:1201",1,2005,24.6,34.37,-48.81,4,NA,-0.224835123421894
"3484","5197:1201","5197:1201",0,2004,17,34.37,-48.81,3,NA,-7.8248351234219
"3485","5197:1201","5197:1201",0,2003,4,34.37,-48.81,2,NA,-20.8248351234219
"3487","5197:1202","5197:1202",0,2003,3,33.16,-48.89,2,NA,-21.8248351234219
"3489","5197:1203","5197:1203",1,2005,45.6,33.52,-49.66,4,NA,20.7751648765781
"3490","5197:1203","5197:1203",1,2004,31,33.52,-49.66,3,NA,6.1751648765781
"3491","5197:1203","5197:1203",0,2003,23,33.52,-49.66,2,NA,-1.8248351234219
"3493","5197:1204","5197:1204",1,2004,26,34.44,-49.37,3,NA,1.1751648765781
"3494","5197:1204","5197:1204",1,2003,25,34.44,-49.37,2,NA,0.175164876578105
"3496","5197:1205","5197:1205",1,2005,26.9,34.53,-49.35,4,NA,2.0751648765781
"3497","5197:1205","5197:1205",1,2004,27,34.53,-49.35,3,NA,2.1751648765781
